"","id1","id2","genotypeOverlap","cageOverlap","Wedge","Sex","Block","infection","Wormy","InfDiff","Genotype","fullSib","SocAssoc","SocAssoc240","SocAssoc15","Num15","Denom15","SocAssoc2min","SocAssoc15feeder","SocAssoc15noF","SocAssoc1.15","SocAssoc2.15","Num15.2","Denom15.2","PCytDist","wbcStartJ","wbcMidJ","wbcJI","mbJI","CD4JI","CD8JI","BcellJI","combTcellJI","combTbloodJI"
"806","287","298",TRUE,FALSE,"Wedge 4","Female","Block 2","Neither","Neither","Same","C57",FALSE,0.645454545454546,0.663636363636364,0.490909090909091,54,110,0.190909090909091,0.925925925925926,0.349397590361446,0.727272727272727,0.38961038961039,30,77,3.73116927443194,0.0713596914175506,0.306519898391194,0.850138760407031,0.528583597925333,0.899350542674713,0.636448950276723,0.350518909773661,0.739380080578166,0.878990034039581
"807","287","300",TRUE,FALSE,"Wedge 4","Female","Block 2","One","One","Different","C57",FALSE,0.582417582417582,0.725274725274725,0.417582417582418,38,91,0.263736263736264,0.923076923076923,0.215384615384615,0.387096774193548,0.433333333333333,26,60,9.10098853734493,0.23477493380406,0.397435897435898,0.739130434782609,0.446006995227863,0.918261581964925,0.657192632324755,0.33551626180881,0.800819440915659,0.645158986055223
"808","288","289",TRUE,TRUE,"Wedge 4","Female","Block 2","Both","Both","Same","C57",FALSE,0.771428571428571,0.8,0.657142857142857,23,35,0.285714285714286,0.875,0.592592592592593,0.733333333333333,0.2,1,5,6.81940655316172,0.0657640232108317,0.307952622673435,0.883239171374765,0.270215771419777,0.979256413078208,0.928387648043115,0.96163251922928,0.951923906425221,0.680926640543003
"809","288","291",TRUE,FALSE,"Wedge 4","Female","Block 2","One","One","Different","C57",FALSE,0.735294117647059,0.794117647058823,0.588235294117647,20,34,0.235294117647059,0.875,0.5,0.6,0.5,2,4,NA,0.196573489630298,0.347107438016529,0.673640167364017,0.387257211380561,0.883181455096751,0.908353424721276,0.85334437469697,0.893571285818037,0.767934080157106
"810","288","292",TRUE,FALSE,"Wedge 4","Female","Block 2","Both","One","Same","C57",FALSE,0.857142857142857,0.914285714285714,0.714285714285714,25,35,0.257142857142857,0.75,0.703703703703704,0.766666666666667,0.4,2,5,5.88866418342865,0.23321554770318,0.186763372620127,0.596169193934557,0.00693913929208045,0.851139833682229,0.923830332330024,0.883177127985526,0.880550562377915,0.717662443611752
"811","288","294",TRUE,FALSE,"Wedge 4","Female","Block 2","One","One","Different","C57",FALSE,0.909090909090909,0.939393939393939,0.727272727272727,24,33,0.393939393939394,0.875,0.68,0.733333333333333,0.666666666666667,2,3,NA,0.161764705882353,NA,0.801801801801802,0.156327871933166,0.9374519832298,0.942018979776483,0.917843279544752,0.938857133631439,0.741317655454467
"812","288","297",TRUE,FALSE,"Wedge 4","Female","Block 2","Both","Both","Same","C57",FALSE,0.828571428571429,0.885714285714286,0.685714285714286,24,35,0.4,0.666666666666667,0.692307692307692,0.709677419354839,0.5,2,4,3.68199038484816,0.125585754451734,0.0806142034548944,0.777777777777778,0.222939500586559,0.943837651388855,0.892337940670512,0.953430592009138,0.921895170819049,0.824232665584819
"813","288","298",TRUE,FALSE,"Wedge 4","Female","Block 2","One","One","Different","C57",FALSE,0.815789473684211,0.842105263157895,0.763157894736842,29,38,0.342105263157895,0.777777777777778,0.758620689655172,0.787878787878788,0.6,3,5,5.38422653959253,0.0198019801980199,0.15668202764977,0.697792869269949,0.179789255958064,0.902302528560341,0.926298207090638,0.826795646028745,0.912811148543305,0.87396928673009
"814","288","300",TRUE,FALSE,"Wedge 4","Female","Block 2","Both","Both","Same","C57",FALSE,0.818181818181818,0.848484848484849,0.575757575757576,19,33,0.272727272727273,0.75,0.52,0.566666666666667,0.666666666666667,2,3,6.36516630680116,0.186763372620127,0.257839721254355,0.790510295434199,0.182410535503608,0.884450704324136,0.925845893242077,0.947620930265925,0.879720212280188,0.687580139692756
"815","289","291",TRUE,FALSE,"Wedge 4","Female","Block 2","One","One","Different","C57",FALSE,0.565656565656566,0.616161616161616,0.373737373737374,37,99,0.202020202020202,0.884615384615385,0.191780821917808,0.535714285714286,0.309859154929577,22,71,NA,0.222222222222222,0.0897803247373448,0.754385964912281,0.446337526317867,0.896575008470896,0.960773092081163,0.820777398950884,0.90716553012523,0.575152561076396
"816","289","292",TRUE,FALSE,"Wedge 4","Female","Block 2","Both","One","Same","C57",FALSE,0.670103092783505,0.752577319587629,0.536082474226804,52,97,0.288659793814433,0.92,0.402777777777778,0.689655172413793,0.470588235294118,32,68,8.35606797005459,0.259355961705831,0.371335504885993,0.668056713928274,0.0190172694307296,0.869272583164797,0.963796969788617,0.849562779317644,0.884429051945573,0.857580382018163
"817","289","294",TRUE,FALSE,"Wedge 4","Female","Block 2","One","One","Different","C57",TRUE,0.581632653061224,0.663265306122449,0.448979591836735,44,98,0.244897959183673,0.92,0.287671232876712,0.566666666666667,0.397058823529412,27,68,NA,0.181818181818182,NA,0.813236627379873,0.47130244657662,0.950815526073258,0.955412620343382,0.882991423652804,0.933981611316216,0.527507097148141
"818","289","297",TRUE,FALSE,"Wedge 4","Female","Block 2","Both","Both","Same","C57",FALSE,0.616161616161616,0.686868686868687,0.414141414141414,41,99,0.242424242424242,0.846153846153846,0.26027397260274,0.533333333333333,0.36231884057971,25,69,6.60029774154674,0.10246679316888,0.284734133790737,0.788908765652952,0.476409816979007,0.94141439302884,0.950158451130686,0.948622860041109,0.936941789909392,0.618062508918363
"819","289","298",TRUE,FALSE,"Wedge 4","Female","Block 2","One","One","Different","C57",FALSE,0.648648648648649,0.720720720720721,0.495495495495495,55,111,0.297297297297297,0.888888888888889,0.369047619047619,0.636363636363636,0.435897435897436,34,78,3.44130695561481,0.0638915779283639,0.176845943482224,0.706484641638225,0.477980074183405,0.921456638348034,0.955565756348291,0.795147049910093,0.934743024751317,0.706983159731674
"820","289","300",TRUE,FALSE,"Wedge 4","Female","Block 2","Both","Both","Same","C57",FALSE,0.648936170212766,0.712765957446808,0.48936170212766,46,94,0.24468085106383,0.958333333333333,0.328571428571429,0.607142857142857,0.439393939393939,29,66,7.99163922439062,0.240985048372911,0.312236286919831,0.865671641791045,0.473397841474972,0.882173165216049,0.975676231538797,0.915335736467717,0.871175703632943,0.913299449829626
"821","291","292",TRUE,TRUE,"Wedge 4","Female","Block 2","One","Neither","Different","C57",FALSE,0.608695652173913,0.706521739130435,0.478260869565217,44,92,0.260869565217391,0.884615384615385,0.318181818181818,0.586206896551724,0.428571428571429,27,63,NA,0.0487804878048781,0.425196850393701,0.851851851851852,0.0162443348058057,0.963897938666902,0.969078947274091,0.966384126788801,0.957437598005156,0.610999414834364
"822","291","294",TRUE,TRUE,"Wedge 4","Female","Block 2","Neither","Neither","Same","C57",FALSE,0.574468085106383,0.627659574468085,0.404255319148936,38,94,0.234042553191489,0.923076923076923,0.205882352941176,0.5,0.359375,23,64,NA,0.0952380952380952,NA,0.668056713928274,0.423966156110234,0.920952702221755,0.942840322941557,0.929957623926989,0.93202844608642,0.874431217728911
"823","291","297",TRUE,FALSE,"Wedge 4","Female","Block 2","One","One","Different","C57",FALSE,0.536842105263158,0.610526315789474,0.442105263157895,42,95,0.231578947368421,0.888888888888889,0.264705882352941,0.551724137931034,0.393939393939394,26,66,NA,0.297872340425532,0.333333333333333,0.644736842105263,0.429266776670827,0.925572834320504,0.981159231651474,0.828297826519922,0.949796455160885,0.845004682436636
"824","291","298",TRUE,FALSE,"Wedge 4","Female","Block 2","Neither","Neither","Same","C57",FALSE,0.504424778761062,0.584070796460177,0.371681415929204,42,113,0.230088495575221,0.888888888888889,0.209302325581395,0.515151515151515,0.3125,25,80,NA,0.186763372620127,0.23477493380406,0.573564122738002,0.429299181474605,0.940058008378988,0.956151450156426,0.885193436499723,0.919262781922012,0.785954168118477
"825","291","300",TRUE,FALSE,"Wedge 4","Female","Block 2","One","One","Different","C57",FALSE,0.571428571428571,0.648351648351648,0.406593406593407,37,91,0.230769230769231,0.923076923076923,0.2,0.5,0.365079365079365,23,63,NA,0.063891577928364,0.323554065381391,0.757469244288225,0.469635200631991,0.963326798146224,0.981141108327982,0.877165189380431,0.939048779289749,0.580289113619932
"826","292","294",TRUE,TRUE,"Wedge 4","Female","Block 2","One","Neither","Different","C57",FALSE,0.666666666666667,0.731182795698925,0.516129032258065,48,93,0.225806451612903,0.96,0.352941176470588,0.666666666666667,0.444444444444444,28,63,NA,0.118532455315146,NA,0.568627450980392,0.022200033062845,0.891891040736478,0.968167503551266,0.959178833999118,0.915754072211503,0.58872491397328
"827","292","297",TRUE,FALSE,"Wedge 4","Female","Block 2","Both","One","Same","C57",FALSE,0.649484536082474,0.680412371134021,0.45360824742268,44,97,0.268041237113402,0.923076923076923,0.28169014084507,0.548387096774194,0.409090909090909,27,66,3.01903877809862,0.327759197324415,0.158379373848987,0.555209953343701,0.0158796758796758,0.892085256057115,0.965986547505097,0.857323380019013,0.915973123087555,0.62673212151599
"828","292","298",TRUE,FALSE,"Wedge 4","Female","Block 2","One","Neither","Different","C57",FALSE,0.616071428571429,0.669642857142857,0.535714285714286,60,112,0.241071428571429,0.925925925925926,0.411764705882353,0.727272727272727,0.455696202531646,36,79,6.0915151180771,0.226950354609929,0.248686514886165,0.485884101040119,0.0243931621980207,0.920246127843873,0.986664680929052,0.871533081437415,0.905528796500633,0.72620758859368
"829","292","300",TRUE,FALSE,"Wedge 4","Female","Block 2","Both","One","Same","C57",FALSE,0.630434782608696,0.717391304347826,0.434782608695652,40,92,0.228260869565217,0.92,0.253731343283582,0.466666666666667,0.419354838709677,26,62,9.80908571037524,0.0934223069590086,0.393574297188755,0.672240802675585,0.0219163098044879,0.932860603863573,0.980359469591945,0.907776077652621,0.941654514312734,0.872379463349811
