Wedge,Timestamp,RFID,Mouse
71,7/30/21 21:09,48 48 48 48 55 50 56 56 48,311
11,7/30/21 21:08,48 48 48 49 51 48 50 51 55,287
10,7/30/21 21:08,48 48 48 49 51 48 51 49 57,282
70,7/30/21 21:08,48 48 48 49 51 48 50 50 57,300
10,7/30/21 21:08,48 48 48 49 51 48 51 49 57,282
30,7/30/21 21:07,48 48 48 49 48 57 57 55 53,120
70,7/30/21 21:07,48 48 48 49 51 48 50 51 55,287
10,7/30/21 21:07,48 48 48 49 51 48 51 54 54,294
10,7/30/21 21:06,48 48 48 49 51 48 51 54 54,294
70,7/30/21 21:06,48 48 48 49 51 48 51 57 50,298
71,7/30/21 21:06,48 48 48 49 50 55 56 54 53,320
30,7/30/21 21:06,48 48 48 49 51 48 50 55 51,104
70,7/30/21 21:06,48 48 48 49 51 48 51 52 49,280
70,7/30/21 21:06,48 48 48 49 51 48 50 53 51,284
71,7/30/21 21:05,48 48 48 48 55 50 56 56 48,311
71,7/30/21 21:03,48 48 48 49 50 55 56 54 53,320
11,7/30/21 21:02,48 48 48 49 51 48 51 52 52,288
3,7/30/21 21:02,48 48 48 49 50 55 56 54 53,320
71,7/30/21 21:02,48 48 48 49 51 48 51 54 51,314
70,7/30/21 21:02,48 48 48 49 51 48 50 57 48,274
30,7/30/21 21:02,48 48 48 49 51 48 50 55 51,104
4,7/30/21 21:01,48 48 48 49 51 48 50 55 49,123
70,7/30/21 21:00,48 48 48 49 51 48 50 51 55,287
70,7/30/21 21:00,48 48 48 49 51 48 50 51 55,287
71,7/30/21 21:00,48 48 48 49 51 48 51 54 51,314
70,7/30/21 20:59,48 48 48 49 51 48 51 57 50,298
30,7/30/21 20:59,48 48 48 49 48 57 57 55 53,120
71,7/30/21 20:58,48 48 48 48 54 51 55 54 54,318
70,7/30/21 20:58,48 48 48 49 51 48 50 53 54,277
2,7/30/21 20:58,48 48 48 48 55 50 56 57 55,103
13,7/30/21 20:58,48 48 48 48 54 51 55 51 55,322
70,7/30/21 20:57,48 48 48 49 51 48 50 48 51,278
70,7/30/21 20:56,48 48 48 49 51 48 50 57 48,274
71,7/30/21 20:55,48 48 48 48 54 51 55 54 54,318
30,7/30/21 20:55,48 48 48 49 51 48 50 57 55,118
30,7/30/21 20:55,48 48 48 49 51 48 51 48 51,114
71,7/30/21 20:55,48 48 48 48 55 50 56 56 48,311
11,7/30/21 20:54,48 48 48 49 51 48 50 57 48,274
11,7/30/21 20:53,48 48 48 49 51 48 51 49 55,273
71,7/30/21 20:53,48 48 48 48 55 50 56 56 48,311
30,7/30/21 20:52,48 48 48 48 55 50 56 57 55,103
11,7/30/21 20:52,48 48 48 49 51 48 51 49 55,273
70,7/30/21 20:52,48 48 48 49 51 48 50 53 51,284
6,7/30/21 20:52,48 48 48 48 54 51 55 51 55,322
70,7/30/21 20:51,48 48 48 49 51 48 50 53 51,284
30,7/30/21 20:51,48 48 48 48 55 50 56 53 57,110
70,7/30/21 20:51,48 48 48 49 51 48 50 54 49,297
30,7/30/21 20:51,48 48 48 49 51 48 51 48 51,114
70,7/30/21 20:50,48 48 48 49 51 48 51 50 56,289
30,7/30/21 20:49,48 48 48 49 51 48 50 55 51,104
7,7/30/21 20:48,48 48 48 49 51 48 51 48 51,114
71,7/30/21 20:48,48 48 48 48 54 51 55 48 54,360
71,7/30/21 20:48,48 48 48 49 51 48 51 54 51,314
7,7/30/21 20:48,48 48 48 49 51 48 51 48 51,114
71,7/30/21 20:47,48 48 48 49 51 48 51 54 51,314
71,7/30/21 20:47,48 48 48 48 54 51 55 51 55,322
70,7/30/21 20:46,48 48 48 49 51 48 51 49 55,273
70,7/30/21 20:46,48 48 48 49 51 48 51 54 54,294
30,7/30/21 20:46,48 48 48 49 51 48 50 57 55,118
30,7/30/21 20:45,48 48 48 49 51 48 51 55 50,117
70,7/30/21 20:45,48 48 48 49 51 48 50 53 54,277
71,7/30/21 20:45,48 48 48 48 54 51 55 51 55,322
71,7/30/21 20:44,48 48 48 48 54 51 55 48 54,360
70,7/30/21 20:44,48 48 48 49 51 48 50 53 50,283
11,7/30/21 20:43,48 48 48 49 51 48 50 57 50,291
71,7/30/21 20:43,48 48 48 49 51 48 50 55 50,307
30,7/30/21 20:43,48 48 48 48 54 51 55 56 50,111
7,7/30/21 20:43,48 48 48 49 51 48 50 55 49,123
30,7/30/21 20:43,48 48 48 48 54 51 55 56 50,111
70,7/30/21 20:41,48 48 48 49 51 48 51 50 56,289
30,7/30/21 20:40,48 48 48 48 55 50 56 57 55,103
30,7/30/21 20:40,48 48 48 49 51 48 50 55 49,123
71,7/30/21 20:40,48 48 48 48 54 51 55 48 50,310
71,7/30/21 20:40,48 48 48 49 51 48 51 51 52,304b
30,7/30/21 20:39,48 48 48 49 51 48 50 55 51,104
71,7/30/21 20:39,48 48 48 49 51 48 50 54 54,305
70,7/30/21 20:37,48 48 48 49 51 48 50 50 48,275
71,7/30/21 20:36,48 48 48 48 54 49 48 53 50,317
71,7/30/21 20:36,48 48 48 48 54 51 55 48 50,310
30,7/30/21 20:35,48 48 48 49 51 48 51 55 50,117
70,7/30/21 20:35,48 48 48 49 51 48 51 54 54,294
30,7/30/21 20:35,48 48 48 49 51 48 51 55 50,117
11,7/30/21 20:34,48 48 48 49 51 48 51 57 50,298
71,7/30/21 20:34,48 48 48 49 51 48 50 54 54,305
30,7/30/21 20:34,48 48 48 49 51 48 51 55 50,117
71,7/30/21 20:33,48 48 48 48 54 51 55 54 54,318
70,7/30/21 20:33,48 48 48 49 51 48 51 52 52,288
71,7/30/21 20:33,48 48 48 48 54 49 48 53 50,317
70,7/30/21 20:32,48 48 48 49 51 48 51 52 49,280
30,7/30/21 20:30,48 48 48 49 51 48 51 48 51,114
30,7/30/21 20:30,48 48 48 49 51 48 50 55 49,123
70,7/30/21 20:29,48 48 48 49 51 48 50 53 50,283
71,7/30/21 20:29,48 48 48 48 54 51 55 54 54,318
30,7/30/21 20:28,48 48 48 48 55 50 56 53 57,110
70,7/30/21 20:28,48 48 48 49 51 48 50 48 51,278
30,7/30/21 20:27,48 48 48 49 51 48 51 48 51,114
11,7/30/21 20:27,48 48 48 49 51 48 51 50 56,289
70,7/30/21 20:26,48 48 48 49 51 48 51 49 55,273
71,7/30/21 20:26,48 48 48 49 51 48 50 56 56,309
30,7/30/21 20:26,48 48 48 49 51 48 51 48 51,114
70,7/30/21 20:25,48 48 48 49 51 48 50 57 50,291
70,7/30/21 20:24,48 48 48 49 51 48 50 50 48,275
71,7/30/21 20:23,48 48 48 49 51 48 51 54 51,314
71,7/30/21 20:22,48 48 48 49 51 48 51 54 51,314
11,7/30/21 20:22,48 48 48 49 51 48 50 54 49,297
70,7/30/21 20:22,48 48 48 49 51 48 50 51 55,287
70,7/30/21 20:22,48 48 48 49 51 48 51 57 50,298
71,7/30/21 20:22,48 48 48 49 51 48 50 56 55,316
71,7/30/21 20:21,48 48 48 49 51 48 50 56 56,309
6,7/30/21 20:20,48 48 48 49 51 48 50 55 50,307
70,7/30/21 20:17,48 48 48 49 51 48 51 52 49,280
70,7/30/21 20:16,48 48 48 49 51 48 50 48 51,278
71,7/30/21 20:16,48 48 48 48 54 49 48 53 50,317
71,7/30/21 20:15,48 48 48 49 51 48 50 56 55,316
70,7/30/21 20:14,48 48 48 49 51 48 50 50 57,300
70,7/30/21 20:13,48 48 48 49 51 48 51 49 57,282
71,7/30/21 20:13,48 48 48 48 54 49 48 53 50,317
70,7/30/21 20:10,48 48 48 49 51 48 50 51 55,287
70,7/30/21 20:09,48 48 48 49 51 48 51 50 56,289
71,7/30/21 20:09,48 48 48 48 54 51 55 48 50,310
70,7/30/21 20:09,48 48 48 49 51 48 51 50 56,289
3,7/30/21 20:07,48 48 48 49 50 55 56 54 53,320
70,7/30/21 20:06,48 48 48 49 51 48 50 54 49,297
3,7/30/21 20:06,48 48 48 49 50 55 56 54 53,320
70,7/30/21 20:06,48 48 48 49 51 48 51 57 50,298
70,7/30/21 20:05,48 48 48 49 51 48 51 52 52,288
71,7/30/21 20:04,48 48 48 48 54 51 55 48 50,310
71,7/30/21 20:04,48 48 48 48 54 51 55 48 54,360
70,7/30/21 20:03,48 48 48 49 51 48 50 57 48,274
71,7/30/21 20:03,48 48 48 49 50 55 56 54 53,320
71,7/30/21 20:01,48 48 48 48 54 51 55 48 51,324
71,7/30/21 20:00,48 48 48 48 55 50 56 56 48,311
70,7/30/21 20:00,48 48 48 49 51 48 50 50 57,300
70,7/30/21 19:58,48 48 48 49 51 48 50 57 50,291
71,7/30/21 19:58,48 48 48 49 51 48 51 56 57,315
70,7/30/21 19:58,48 48 48 49 51 48 51 49 57,282
71,7/30/21 19:57,48 48 48 48 54 51 55 48 51,324
71,7/30/21 19:57,48 48 48 49 51 48 50 54 54,305
71,7/30/21 19:56,48 48 48 48 54 51 55 51 55,322
71,7/30/21 19:56,48 48 48 48 54 51 55 48 54,360
71,7/30/21 19:56,48 48 48 49 48 57 57 53 49,302
71,7/30/21 19:55,48 48 48 48 55 50 56 56 48,311
71,7/30/21 19:54,48 48 48 48 54 51 55 54 54,318
71,7/30/21 19:53,48 48 48 49 50 55 56 54 53,320
71,7/30/21 19:53,48 48 48 48 54 51 55 51 55,322
71,7/30/21 19:53,48 48 48 49 51 48 50 56 55,316
70,7/30/21 19:51,48 48 48 49 51 48 50 57 48,274
71,7/30/21 19:50,48 48 48 49 51 48 51 56 57,315
71,7/30/21 19:50,48 48 48 49 51 48 50 54 54,305
70,7/30/21 19:49,48 48 48 49 51 48 50 53 51,284
70,7/30/21 19:49,48 48 48 49 51 48 50 54 49,297
71,7/30/21 19:48,48 48 48 49 48 57 57 53 49,302
71,7/30/21 19:47,48 48 48 48 54 51 55 54 54,318
71,7/30/21 19:40,48 48 48 49 51 48 50 56 56,309
70,7/30/21 19:33,48 48 48 49 51 48 50 53 51,284
70,7/30/21 19:33,48 48 48 49 51 48 50 53 51,284
70,7/30/21 19:33,48 48 48 49 51 48 50 53 51,284
71,7/30/21 19:30,48 48 48 49 51 48 50 56 56,309
11,7/30/21 19:26,48 48 48 49 51 48 51 49 55,273
71,7/30/21 19:23,48 48 48 49 51 48 50 55 50,307
71,7/30/21 19:20,48 48 48 49 51 48 51 51 52,304b
71,7/30/21 19:17,48 48 48 49 51 48 50 55 50,307
70,7/30/21 19:13,48 48 48 49 51 48 51 54 54,294
71,7/30/21 19:11,48 48 48 48 54 51 55 48 50,310
70,7/30/21 19:07,48 48 48 49 51 48 50 50 57,300
70,7/30/21 19:06,48 48 48 49 51 48 50 50 57,300
70,7/30/21 19:05,48 48 48 49 51 48 50 53 54,277
71,7/30/21 19:04,48 48 48 48 55 50 56 56 48,311
70,7/30/21 19:04,48 48 48 49 51 48 51 54 54,294
71,7/30/21 19:04,48 48 48 48 54 51 55 48 50,310
71,7/30/21 19:02,48 48 48 48 55 50 56 56 48,311
30,7/30/21 19:00,48 48 48 49 51 48 51 55 50,117
6,7/30/21 19:00,48 48 48 49 51 48 50 55 50,307
30,7/30/21 19:00,48 48 48 49 51 48 51 55 50,117
6,7/30/21 19:00,48 48 48 49 51 48 50 55 50,307
6,7/30/21 19:00,48 48 48 49 51 48 50 55 50,307
6,7/30/21 19:00,48 48 48 49 51 48 50 55 50,307
6,7/30/21 19:00,48 48 48 49 51 48 50 55 50,307
30,7/30/21 19:00,48 48 48 49 51 48 51 55 50,117
6,7/30/21 18:59,48 48 48 49 51 48 50 55 50,307
70,7/30/21 18:50,48 48 48 49 51 48 50 53 54,277
71,7/30/21 18:41,48 48 48 48 54 51 55 48 50,310
71,7/30/21 18:39,48 48 48 49 51 48 50 56 56,309
71,7/30/21 18:37,48 48 48 48 54 51 55 48 50,310
71,7/30/21 18:34,48 48 48 49 51 48 51 51 52,304b
71,7/30/21 18:33,48 48 48 49 51 48 50 56 56,309
71,7/30/21 18:29,48 48 48 48 54 49 48 53 50,317
6,7/30/21 18:27,48 48 48 49 51 48 50 55 50,307
71,7/30/21 18:23,48 48 48 48 54 49 48 53 50,317
30,7/30/21 18:21,48 48 48 49 48 57 57 55 53,120
6,7/30/21 18:20,48 48 48 49 51 48 50 55 50,307
71,7/30/21 18:16,48 48 48 49 48 57 57 53 49,302
71,7/30/21 18:14,48 48 48 49 51 48 50 56 55,316
3,7/30/21 18:14,48 48 48 49 51 48 50 56 56,309
71,7/30/21 18:12,48 48 48 49 50 55 56 54 53,320
71,7/30/21 18:11,48 48 48 49 51 48 50 56 55,316
71,7/30/21 18:10,48 48 48 49 48 57 57 53 49,302
3,7/30/21 18:08,48 48 48 49 51 48 50 56 55,316
30,7/30/21 18:08,48 48 48 49 48 57 57 55 53,120
7,7/30/21 18:08,48 48 48 49 50 55 56 50 54,106
7,7/30/21 18:07,48 48 48 49 50 55 56 50 54,106
71,7/30/21 18:06,48 48 48 49 50 55 56 54 53,320
71,7/30/21 17:48,48 48 48 49 51 48 50 56 56,309
71,7/30/21 17:47,48 48 48 48 54 51 55 48 54,360
71,7/30/21 17:44,48 48 48 49 51 48 51 54 51,314
71,7/30/21 17:41,48 48 48 48 54 51 55 48 54,360
71,7/30/21 17:41,48 48 48 49 51 48 51 54 51,314
71,7/30/21 17:39,48 48 48 49 51 48 50 56 56,309
70,7/30/21 17:36,48 48 48 49 51 48 51 51 57,292
70,7/30/21 17:36,48 48 48 49 51 48 51 51 57,292
71,7/30/21 17:36,48 48 48 48 54 51 55 48 50,310
71,7/30/21 17:36,48 48 48 49 51 48 50 56 55,316
70,7/30/21 17:36,48 48 48 49 51 48 51 51 57,292
70,7/30/21 17:36,48 48 48 49 51 48 51 51 57,292
70,7/30/21 17:36,48 48 48 49 51 48 51 51 57,292
71,7/30/21 17:35,48 48 48 49 51 48 50 56 55,316
71,7/30/21 17:34,48 48 48 48 54 51 55 48 50,310
6,7/30/21 17:34,48 48 48 49 51 48 50 55 50,307
3,7/30/21 17:33,48 48 48 49 51 48 50 56 56,309
71,7/30/21 17:32,48 48 48 49 51 48 51 56 57,315
5,7/30/21 17:28,48 48 48 48 54 51 55 48 51,324
71,7/30/21 17:27,48 48 48 49 51 48 51 56 57,315
3,7/30/21 17:25,48 48 48 49 51 48 51 56 57,315
71,7/30/21 17:24,48 48 48 48 54 51 55 48 50,310
71,7/30/21 17:21,48 48 48 49 51 48 50 54 54,305
71,7/30/21 17:19,48 48 48 48 54 51 55 48 50,310
6,7/30/21 17:19,48 48 48 49 51 48 50 55 50,307
6,7/30/21 17:18,48 48 48 49 51 48 50 55 50,307
6,7/30/21 17:17,48 48 48 49 51 48 50 55 50,307
71,7/30/21 17:17,48 48 48 49 51 48 50 54 54,305
71,7/30/21 17:15,48 48 48 49 51 48 50 56 56,309
71,7/30/21 17:14,48 48 48 48 55 50 56 56 48,311
13,7/30/21 17:11,48 48 48 49 51 48 51 56 57,315
3,7/30/21 17:11,48 48 48 48 54 51 55 48 51,324
3,7/30/21 17:11,48 48 48 48 54 51 55 48 51,324
71,7/30/21 17:10,48 48 48 48 55 50 56 56 48,311
71,7/30/21 17:08,48 48 48 49 51 48 50 56 56,309
5,7/30/21 17:07,48 48 48 49 51 48 50 55 50,307
5,7/30/21 17:06,48 48 48 49 51 48 50 55 50,307
5,7/30/21 17:06,48 48 48 49 51 48 50 55 50,307
5,7/30/21 17:06,48 48 48 49 51 48 50 55 50,307
6,7/30/21 17:05,48 48 48 48 54 51 55 51 55,322
71,7/30/21 17:02,48 48 48 48 54 51 55 51 55,322
71,7/30/21 17:00,48 48 48 48 54 51 55 51 55,322
3,7/30/21 16:59,48 48 48 49 51 48 50 55 50,307
3,7/30/21 16:59,48 48 48 49 51 48 50 55 50,307
71,7/30/21 16:59,48 48 48 49 51 48 51 56 57,315
71,7/30/21 16:59,48 48 48 49 51 48 51 56 57,315
71,7/30/21 16:59,48 48 48 48 54 51 55 48 54,360
3,7/30/21 16:58,48 48 48 49 51 48 50 55 50,307
3,7/30/21 16:58,48 48 48 49 51 48 50 55 50,307
71,7/30/21 16:57,48 48 48 49 51 48 50 56 55,316
11,7/30/21 16:56,48 48 48 49 51 48 51 51 57,292
11,7/30/21 16:55,48 48 48 49 51 48 51 51 57,292
71,7/30/21 16:53,48 48 48 49 51 48 50 56 55,316
71,7/30/21 16:53,48 48 48 48 54 51 55 48 54,360
13,7/30/21 16:53,48 48 48 49 51 48 50 54 54,305
13,7/30/21 16:52,48 48 48 49 51 48 50 54 54,305
11,7/30/21 16:51,48 48 48 49 51 48 51 51 57,292
11,7/30/21 16:51,48 48 48 49 51 48 51 51 57,292
3,7/30/21 16:50,48 48 48 48 54 51 55 54 54,318
71,7/30/21 16:48,48 48 48 49 51 48 50 55 50,307
71,7/30/21 16:45,48 48 48 49 51 48 50 55 50,307
71,7/30/21 16:43,48 48 48 48 54 51 55 48 50,310
71,7/30/21 16:41,48 48 48 48 55 50 56 56 48,311
71,7/30/21 16:38,48 48 48 48 55 50 56 56 48,311
70,7/30/21 16:36,48 48 48 49 51 48 51 52 52,288
13,7/30/21 16:35,48 48 48 48 54 51 55 51 55,322
3,7/30/21 16:34,48 48 48 49 51 48 50 54 54,305
3,7/30/21 16:34,48 48 48 48 54 49 48 53 50,317
3,7/30/21 16:33,48 48 48 48 54 49 48 53 50,317
71,7/30/21 16:32,48 48 48 49 51 48 50 54 54,305
71,7/30/21 16:29,48 48 48 48 55 50 56 56 48,311
71,7/30/21 16:29,48 48 48 48 54 51 55 51 55,322
71,7/30/21 16:26,48 48 48 48 54 51 55 51 55,322
71,7/30/21 16:26,48 48 48 48 54 51 55 51 55,322
71,7/30/21 16:26,48 48 48 48 54 51 55 51 55,322
71,7/30/21 16:25,48 48 48 48 55 50 56 56 48,311
71,7/30/21 16:24,48 48 48 48 54 49 48 53 50,317
71,7/30/21 16:24,48 48 48 49 51 48 50 54 54,305
11,7/30/21 16:23,48 48 48 49 51 48 50 51 55,287
70,7/30/21 16:21,48 48 48 49 51 48 51 52 52,288
11,7/30/21 16:21,48 48 48 49 51 48 50 51 55,287
71,7/30/21 16:19,48 48 48 48 54 49 48 53 50,317
70,7/30/21 16:16,48 48 48 49 51 48 50 51 55,287
71,7/30/21 16:12,48 48 48 49 50 55 56 54 53,320
71,7/30/21 16:12,48 48 48 48 54 49 48 53 50,317
71,7/30/21 16:09,48 48 48 48 54 49 48 53 50,317
71,7/30/21 16:07,48 48 48 49 50 55 56 54 53,320
5,7/30/21 16:06,48 48 48 48 54 51 55 51 55,322
5,7/30/21 16:06,48 48 48 48 54 51 55 51 55,322
5,7/30/21 16:05,48 48 48 48 54 51 55 51 55,322
5,7/30/21 16:05,48 48 48 48 54 51 55 51 55,322
70,7/30/21 15:59,48 48 48 49 51 48 50 51 55,287
71,7/30/21 15:57,48 48 48 48 54 51 55 54 54,318
71,7/30/21 15:55,48 48 48 48 54 51 55 51 55,322
71,7/30/21 15:51,48 48 48 48 54 51 55 54 54,318
71,7/30/21 15:51,48 48 48 49 51 48 50 55 50,307
71,7/30/21 15:51,48 48 48 48 54 51 55 51 55,322
71,7/30/21 15:46,48 48 48 49 51 48 50 55 50,307
5,7/30/21 15:44,48 48 48 49 51 48 50 56 55,316
5,7/30/21 15:42,48 48 48 49 51 48 50 56 55,316
3,7/30/21 15:42,48 48 48 48 54 51 55 51 55,322
71,7/30/21 15:39,48 48 48 49 51 48 50 56 55,316
71,7/30/21 15:36,48 48 48 49 51 48 50 56 55,316
5,7/30/21 15:34,48 48 48 49 51 48 50 55 50,307
6,7/30/21 15:30,48 48 48 49 51 48 50 56 55,316
6,7/30/21 15:30,48 48 48 49 51 48 50 56 55,316
71,7/30/21 15:29,48 48 48 49 51 48 50 56 56,309
71,7/30/21 15:25,48 48 48 49 51 48 50 56 56,309
71,7/30/21 15:22,48 48 48 48 54 51 55 51 55,322
71,7/30/21 15:19,48 48 48 48 54 51 55 51 55,322
11,7/30/21 15:19,48 48 48 49 51 48 50 53 54,277
71,7/30/21 15:19,48 48 48 49 51 48 50 55 50,307
11,7/30/21 15:19,48 48 48 49 51 48 50 53 54,277
11,7/30/21 15:19,48 48 48 49 51 48 50 53 54,277
71,7/30/21 15:15,48 48 48 49 51 48 50 55 50,307
71,7/30/21 15:13,48 48 48 49 51 48 50 56 56,309
71,7/30/21 15:10,48 48 48 49 51 48 50 56 56,309
71,7/30/21 15:10,48 48 48 49 51 48 50 56 55,316
71,7/30/21 15:09,48 48 48 49 51 48 50 55 50,307
11,7/30/21 15:09,48 48 48 49 51 48 50 53 54,277
71,7/30/21 15:09,48 48 48 49 51 48 50 55 50,307
11,7/30/21 15:08,48 48 48 49 51 48 50 53 54,277
71,7/30/21 15:06,48 48 48 49 51 48 50 56 55,316
71,7/30/21 15:05,48 48 48 49 51 48 51 51 52,304b
71,7/30/21 15:05,48 48 48 49 51 48 50 56 55,316
6,7/30/21 15:03,48 48 48 49 51 48 50 55 50,307
71,7/30/21 15:03,48 48 48 49 51 48 50 56 55,316
71,7/30/21 15:00,48 48 48 48 54 51 55 54 54,318
71,7/30/21 15:00,48 48 48 48 54 51 55 54 54,318
71,7/30/21 14:58,48 48 48 48 54 51 55 51 55,322
71,7/30/21 14:56,48 48 48 49 51 48 51 56 57,315
71,7/30/21 14:56,48 48 48 49 51 48 50 55 50,307
71,7/30/21 14:54,48 48 48 48 54 51 55 51 55,322
71,7/30/21 14:52,48 48 48 49 51 48 50 55 50,307
71,7/30/21 14:50,48 48 48 49 51 48 51 56 57,315
70,7/30/21 14:47,48 48 48 49 51 48 51 49 57,282
6,7/30/21 14:40,48 48 48 49 51 48 51 56 57,315
71,7/30/21 14:35,48 48 48 49 48 57 57 53 49,302
71,7/30/21 14:32,48 48 48 49 48 57 57 53 49,302
70,7/30/21 14:31,48 48 48 49 51 48 51 49 57,282
71,7/30/21 14:27,48 48 48 49 51 48 50 55 50,307
5,7/30/21 14:27,48 48 48 48 54 51 55 48 51,324
5,7/30/21 14:26,48 48 48 48 54 51 55 48 51,324
13,7/30/21 14:26,48 48 48 49 51 48 50 56 56,309
13,7/30/21 14:26,48 48 48 49 51 48 50 56 56,309
6,7/30/21 14:24,48 48 48 49 48 57 57 53 49,302
71,7/30/21 14:23,48 48 48 49 51 48 50 55 50,307
71,7/30/21 14:22,48 48 48 48 54 51 55 48 50,310
71,7/30/21 14:21,48 48 48 49 51 48 50 55 50,307
71,7/30/21 14:20,48 48 48 49 51 48 50 55 50,307
11,7/30/21 14:19,48 48 48 49 51 48 51 49 57,282
11,7/30/21 14:19,48 48 48 49 51 48 51 49 57,282
11,7/30/21 14:18,48 48 48 49 51 48 51 49 57,282
5,7/30/21 14:18,48 48 48 48 54 51 55 48 51,324
71,7/30/21 14:16,48 48 48 48 54 51 55 48 50,310
70,7/30/21 14:14,48 48 48 49 51 48 51 49 57,282
5,7/30/21 14:08,48 48 48 48 54 51 55 48 51,324
5,7/30/21 14:07,48 48 48 48 54 51 55 48 51,324
5,7/30/21 14:07,48 48 48 48 54 51 55 48 51,324
5,7/30/21 14:07,48 48 48 48 54 51 55 48 51,324
11,7/30/21 14:03,48 48 48 49 51 48 50 54 49,297
11,7/30/21 14:03,48 48 48 49 51 48 50 54 49,297
11,7/30/21 14:02,48 48 48 49 51 48 50 54 49,297
5,7/30/21 13:56,48 48 48 49 51 48 50 56 56,309
71,7/30/21 13:55,48 48 48 48 54 51 55 48 51,324
11,7/30/21 13:55,48 48 48 49 51 48 51 54 54,294
11,7/30/21 13:55,48 48 48 49 51 48 51 54 54,294
71,7/30/21 13:54,48 48 48 49 48 57 57 53 49,302
71,7/30/21 13:53,48 48 48 48 54 51 55 48 51,324
71,7/30/21 13:51,48 48 48 49 51 48 50 56 56,309
71,7/30/21 13:50,48 48 48 49 48 57 57 53 49,302
71,7/30/21 13:48,48 48 48 49 51 48 51 54 51,314
70,7/30/21 13:48,48 48 48 49 51 48 50 53 54,277
71,7/30/21 13:48,48 48 48 49 51 48 50 56 56,309
71,7/30/21 13:46,48 48 48 49 51 48 51 54 51,314
71,7/30/21 13:45,48 48 48 48 54 51 55 48 50,310
11,7/30/21 13:45,48 48 48 49 51 48 51 54 54,294
11,7/30/21 13:44,48 48 48 49 51 48 51 54 54,294
71,7/30/21 13:42,48 48 48 48 54 51 55 48 50,310
6,7/30/21 13:39,48 48 48 49 51 48 50 56 56,309
6,7/30/21 13:36,48 48 48 49 51 48 50 55 50,307
70,7/30/21 13:35,48 48 48 49 51 48 50 53 54,277
71,7/30/21 13:33,48 48 48 48 54 51 55 48 54,360
6,7/30/21 13:33,48 48 48 49 51 48 51 54 51,314
6,7/30/21 13:32,48 48 48 49 51 48 50 55 50,307
71,7/30/21 13:31,48 48 48 48 54 51 55 48 54,360
11,7/30/21 13:28,48 48 48 49 51 48 50 54 49,297
11,7/30/21 13:26,48 48 48 49 51 48 50 54 49,297
11,7/30/21 13:25,48 48 48 49 51 48 50 54 49,297
71,7/30/21 13:24,48 48 48 48 54 51 55 48 50,310
71,7/30/21 13:21,48 48 48 48 54 51 55 48 50,310
71,7/30/21 13:12,48 48 48 49 51 48 50 56 56,309
5,7/30/21 13:11,48 48 48 49 50 55 56 54 53,320
71,7/30/21 13:09,48 48 48 49 50 55 56 54 53,320
71,7/30/21 13:06,48 48 48 49 51 48 50 56 56,309
13,7/30/21 13:05,48 48 48 49 48 57 57 53 49,302
71,7/30/21 13:05,48 48 48 49 50 55 56 54 53,320
13,7/30/21 13:05,48 48 48 49 48 57 57 53 49,302
70,7/30/21 13:00,48 48 48 49 51 48 51 57 50,298
70,7/30/21 12:57,48 48 48 49 51 48 51 52 52,288
71,7/30/21 12:56,48 48 48 49 48 57 57 53 49,302
71,7/30/21 12:56,48 48 48 48 54 51 55 48 51,324
71,7/30/21 12:54,48 48 48 49 48 57 57 53 49,302
71,7/30/21 12:53,48 48 48 48 54 51 55 48 51,324
70,7/30/21 12:47,48 48 48 49 51 48 51 57 50,298
71,7/30/21 12:46,48 48 48 49 50 55 56 54 53,320
71,7/30/21 12:42,48 48 48 49 50 55 56 54 53,320
70,7/30/21 12:42,48 48 48 49 51 48 51 52 52,288
6,7/30/21 12:39,48 48 48 49 51 48 50 55 50,307
11,7/30/21 12:36,48 48 48 49 51 48 50 53 54,277
71,7/30/21 12:35,48 48 48 49 51 48 50 55 50,307
71,7/30/21 12:31,48 48 48 49 51 48 50 55 50,307
11,7/30/21 12:29,48 48 48 49 51 48 50 53 54,277
6,7/30/21 12:23,48 48 48 48 54 51 55 48 54,360
6,7/30/21 12:22,48 48 48 48 54 51 55 48 54,360
71,7/30/21 12:17,48 48 48 49 51 48 50 55 50,307
13,7/30/21 12:16,48 48 48 48 54 51 55 48 54,360
13,7/30/21 12:15,48 48 48 48 54 51 55 48 54,360
71,7/30/21 12:15,48 48 48 49 51 48 50 55 50,307
13,7/30/21 12:12,48 48 48 48 54 51 55 48 54,360
13,7/30/21 12:12,48 48 48 48 54 51 55 48 54,360
6,7/30/21 12:08,48 48 48 49 51 48 50 55 50,307
5,7/30/21 12:06,48 48 48 48 54 51 55 48 54,360
71,7/30/21 12:03,48 48 48 49 51 48 51 51 52,304b
6,7/30/21 11:58,48 48 48 48 54 51 55 48 54,360
71,7/30/21 11:43,48 48 48 48 54 51 55 48 54,360
71,7/30/21 11:42,48 48 48 48 54 51 55 48 54,360
70,7/30/21 11:36,48 48 48 49 51 48 50 54 49,297
70,7/30/21 11:36,48 48 48 49 51 48 50 54 49,297
70,7/30/21 11:35,48 48 48 49 51 48 50 54 49,297
11,7/30/21 11:28,48 48 48 49 51 48 50 53 51,284
11,7/30/21 11:28,48 48 48 49 51 48 50 53 51,284
11,7/30/21 11:19,48 48 48 49 51 48 51 52 49,280
71,7/30/21 11:17,48 48 48 48 54 51 55 48 50,310
