Wedge,Timestamp,RFID,Mouse
30,6/6/21 7:16,48 48 48 49 51 48 51 48 57,473
13,6/6/21 7:18,48 48 48 49 51 48 50 57 49,402
71,6/6/21 7:21,48 48 48 49 51 48 50 52 56,423
30,6/6/21 7:22,48 48 48 49 51 48 50 52 50,452
6,6/6/21 7:22,48 48 48 49 51 48 50 57 49,402
30,6/6/21 7:22,48 48 48 49 51 48 50 52 50,452
1,6/6/21 7:24,48 48 48 49 51 48 51 55 52,465
30,6/6/21 7:26,48 48 48 49 51 48 51 55 52,465
30,6/6/21 7:28,48 48 48 49 51 48 51 55 52,465
7,6/6/21 7:30,48 48 48 49 51 48 51 48 57,473
7,6/6/21 7:31,48 48 48 49 51 48 51 52 57,474
71,6/6/21 7:34,48 48 48 49 51 48 50 48 50,424
1,6/6/21 7:36,48 48 48 49 51 48 51 50 52,450
1,6/6/21 7:36,48 48 48 49 51 48 51 50 52,450
1,6/6/21 7:37,48 48 48 49 51 48 50 52 49,459
1,6/6/21 7:37,48 48 48 49 51 48 51 48 57,473
30,6/6/21 7:38,48 48 48 49 51 48 51 50 52,450
30,6/6/21 7:39,48 48 48 49 51 48 51 50 52,450
5,6/6/21 7:40,48 48 48 49 51 48 50 52 54,418
71,6/6/21 7:40,48 48 48 49 51 48 50 48 50,424
71,6/6/21 7:40,48 48 48 49 51 48 50 56 48,413
71,6/6/21 7:41,48 48 48 49 51 48 50 49 55,416
71,6/6/21 7:41,48 48 48 49 51 48 50 49 55,416
13,6/6/21 7:41,48 48 48 49 51 48 50 52 54,418
1,6/6/21 7:41,48 48 48 49 51 48 51 52 57,474
13,6/6/21 7:42,48 48 48 49 51 48 50 52 54,418
13,6/6/21 7:45,48 48 48 49 51 48 50 52 54,418
6,6/6/21 7:46,48 48 48 49 51 48 50 52 54,418
1,6/6/21 7:46,48 48 48 49 51 48 51 50 52,450
71,6/6/21 7:48,48 48 48 49 51 48 50 56 48,413
71,6/6/21 7:48,48 48 48 49 51 48 50 57 49,402
1,6/6/21 7:49,48 48 48 49 51 48 50 52 55,463
7,6/6/21 7:52,48 48 48 49 51 48 51 52 57,474
7,6/6/21 7:52,48 48 48 49 51 48 51 52 57,474
71,6/6/21 7:53,48 48 48 49 51 48 50 57 49,402
5,6/6/21 7:58,48 48 48 49 51 48 50 57 49,402
71,6/6/21 7:58,48 48 48 49 51 48 51 53 53,412
5,6/6/21 7:59,48 48 48 49 51 48 51 55 56,401
13,6/6/21 8:00,48 48 48 49 51 48 51 55 56,401
30,6/6/21 8:01,48 48 48 49 51 48 51 50 52,450
71,6/6/21 8:01,48 48 48 49 51 48 50 53 57,406
30,6/6/21 8:01,48 48 48 49 51 48 51 50 52,450
13,6/6/21 8:02,48 48 48 49 51 48 51 55 56,401
6,6/6/21 8:03,48 48 48 49 51 48 51 55 56,401
5,6/6/21 8:08,48 48 48 49 51 48 51 49 50,421
13,6/6/21 8:08,48 48 48 49 51 48 51 50 53,411
1,6/6/21 8:08,48 48 48 49 51 48 51 48 57,473
71,6/6/21 8:10,48 48 48 49 51 48 51 53 53,412
71,6/6/21 8:10,48 48 48 49 51 48 50 53 57,406
13,6/6/21 8:11,48 48 48 49 51 48 51 50 53,411
5,6/6/21 8:11,48 48 48 49 51 48 50 53 57,406
71,6/6/21 8:12,48 48 48 49 51 48 50 57 49,402
6,6/6/21 8:12,48 48 48 49 51 48 51 50 53,411
13,6/6/21 8:13,48 48 48 49 51 48 51 53 53,412
30,6/6/21 8:13,48 48 48 49 51 48 51 50 52,450
30,6/6/21 8:14,48 48 48 49 51 48 51 50 52,450
11,6/6/21 8:15,48 48 48 49 51 48 51 51 55,476
1,6/6/21 8:15,48 48 48 49 51 48 51 51 53,453
71,6/6/21 8:15,48 48 48 49 51 48 50 55 52,415
71,6/6/21 8:17,48 48 48 49 51 48 50 57 49,402
1,6/6/21 8:18,48 48 48 49 51 48 50 52 50,452
13,6/6/21 8:18,48 48 48 49 51 48 50 57 49,402
71,6/6/21 8:18,48 48 48 49 51 48 50 55 52,415
71,6/6/21 8:19,48 48 48 49 51 48 50 52 54,418
6,6/6/21 8:19,48 48 48 49 51 48 50 49 55,416
30,6/6/21 8:20,48 48 48 49 51 48 50 52 50,452
13,6/6/21 8:21,48 48 48 49 51 48 50 49 55,416
71,6/6/21 8:21,48 48 48 49 51 48 50 52 54,418
5,6/6/21 8:22,48 48 48 49 51 48 51 53 53,412
30,6/6/21 8:22,48 48 48 49 51 48 50 52 50,452
5,6/6/21 8:23,48 48 48 49 51 48 50 55 52,415
6,6/6/21 8:24,48 48 48 49 51 48 50 57 49,402
13,6/6/21 8:24,48 48 48 49 51 48 50 55 52,415
30,6/6/21 8:25,48 48 48 49 51 48 51 48 57,473
30,6/6/21 8:25,48 48 48 49 51 48 51 48 57,473
30,6/6/21 8:26,48 48 48 49 51 48 50 52 55,463
1,6/6/21 8:27,48 48 48 49 51 48 51 48 57,473
30,6/6/21 8:28,48 48 48 49 51 48 50 52 55,463
30,6/6/21 8:28,48 48 48 49 51 48 51 50 52,450
71,6/6/21 8:28,48 48 48 49 51 48 51 50 53,411
71,6/6/21 8:28,48 48 48 49 51 48 51 50 53,411
30,6/6/21 8:29,48 48 48 49 51 48 51 50 52,450
1,6/6/21 8:29,48 48 48 49 51 48 50 52 50,452
13,6/6/21 8:29,48 48 48 49 51 48 51 55 56,401
71,6/6/21 8:30,48 48 48 49 51 48 51 49 50,421
13,6/6/21 8:30,48 48 48 49 51 48 50 55 52,415
70,6/6/21 8:31,48 48 48 49 51 48 51 53 57,446
70,6/6/21 8:31,48 48 48 49 51 48 51 53 57,446
1,6/6/21 8:32,48 48 48 49 51 48 51 50 52,450
1,6/6/21 8:32,48 48 48 49 51 48 51 48 57,473
6,6/6/21 8:32,48 48 48 49 51 48 50 52 54,418
13,6/6/21 8:33,48 48 48 49 51 48 50 52 54,418
71,6/6/21 8:34,48 48 48 49 51 48 50 53 48,469
13,6/6/21 8:34,48 48 48 49 51 48 50 52 54,418
71,6/6/21 8:36,48 48 48 49 51 48 51 49 50,421
1,6/6/21 8:36,48 48 48 49 51 48 51 55 55,466
71,6/6/21 8:36,48 48 48 49 51 48 50 48 50,424
30,6/6/21 8:36,48 48 48 49 51 48 50 52 50,452
71,6/6/21 8:36,48 48 48 49 51 48 50 53 48,469
30,6/6/21 8:37,48 48 48 49 51 48 50 52 50,452
71,6/6/21 8:39,48 48 48 49 51 48 50 49 55,416
1,6/6/21 8:39,48 48 48 49 51 48 51 51 53,453
71,6/6/21 8:40,48 48 48 49 51 48 50 57 49,402
70,6/6/21 8:40,48 48 48 49 51 48 50 53 56,437
71,6/6/21 8:41,48 48 48 49 51 48 50 57 49,402
6,6/6/21 8:41,48 48 48 49 51 48 50 53 57,406
30,6/6/21 8:41,48 48 48 49 51 48 50 52 49,459
30,6/6/21 8:41,48 48 48 49 51 48 51 55 55,466
71,6/6/21 8:42,48 48 48 49 51 48 50 52 54,418
6,6/6/21 8:43,48 48 48 49 51 48 50 57 49,402
30,6/6/21 8:43,48 48 48 49 51 48 51 48 57,473
30,6/6/21 8:43,48 48 48 49 51 48 50 52 49,459
30,6/6/21 8:43,48 48 48 49 51 48 51 55 55,466
71,6/6/21 8:44,48 48 48 49 51 48 50 52 56,423
13,6/6/21 8:44,48 48 48 49 51 48 50 53 57,406
71,6/6/21 8:44,48 48 48 49 51 48 50 56 48,413
71,6/6/21 8:44,48 48 48 49 51 48 50 52 56,423
71,6/6/21 8:45,48 48 48 49 51 48 50 52 56,423
71,6/6/21 8:45,48 48 48 49 51 48 50 55 52,415
6,6/6/21 8:46,48 48 48 49 51 48 50 53 48,469
13,6/6/21 8:46,48 48 48 49 51 48 50 53 57,406
71,6/6/21 8:46,48 48 48 49 51 48 50 49 55,416
71,6/6/21 8:46,48 48 48 49 51 48 50 52 54,418
71,6/6/21 8:47,48 48 48 49 51 48 50 48 50,424
71,6/6/21 8:48,48 48 48 49 51 48 50 55 52,415
1,6/6/21 8:48,48 48 48 49 51 48 50 52 49,459
13,6/6/21 8:48,48 48 48 49 51 48 50 53 48,469
30,6/6/21 8:48,48 48 48 49 51 48 50 52 55,463
1,6/6/21 8:48,48 48 48 49 51 48 50 52 49,459
13,6/6/21 8:48,48 48 48 49 51 48 50 53 48,469
71,6/6/21 8:50,48 48 48 49 51 48 50 55 52,415
30,6/6/21 8:50,48 48 48 49 51 48 50 52 55,463
71,6/6/21 8:50,48 48 48 49 51 48 50 52 56,423
30,6/6/21 8:50,48 48 48 49 51 48 51 50 52,450
30,6/6/21 8:51,48 48 48 49 51 48 51 50 52,450
1,6/6/21 8:52,48 48 48 49 51 48 50 52 55,463
7,6/6/21 8:52,48 48 48 49 51 48 51 51 53,453
30,6/6/21 8:52,48 48 48 49 51 48 51 48 57,473
5,6/6/21 8:52,48 48 48 49 51 48 50 49 55,416
6,6/6/21 8:52,48 48 48 49 51 48 50 52 54,418
30,6/6/21 8:52,48 48 48 49 51 48 51 55 55,466
13,6/6/21 8:53,48 48 48 49 51 48 51 49 50,421
13,6/6/21 8:53,48 48 48 49 51 48 50 52 54,418
13,6/6/21 8:53,48 48 48 49 51 48 50 52 54,418
13,6/6/21 8:53,48 48 48 49 51 48 50 52 56,423
7,6/6/21 8:54,48 48 48 49 51 48 51 50 52,450
30,6/6/21 8:54,48 48 48 49 51 48 51 55 55,466
30,6/6/21 8:54,48 48 48 49 51 48 50 52 50,452
30,6/6/21 8:54,48 48 48 49 51 48 51 48 57,473
30,6/6/21 8:55,48 48 48 49 51 48 50 52 49,459
30,6/6/21 8:56,48 48 48 49 51 48 50 52 49,459
30,6/6/21 8:56,48 48 48 49 51 48 50 52 49,459
71,6/6/21 8:56,48 48 48 49 51 48 50 55 52,415
6,6/6/21 8:56,48 48 48 49 51 48 50 55 52,415
71,6/6/21 8:56,48 48 48 49 51 48 50 57 49,402
13,6/6/21 8:57,48 48 48 49 51 48 50 52 56,423
71,6/6/21 8:57,48 48 48 49 51 48 50 56 48,413
1,6/6/21 8:58,48 48 48 49 51 48 50 52 50,452
6,6/6/21 8:58,48 48 48 49 51 48 50 56 48,413
30,6/6/21 8:58,48 48 48 49 51 48 51 50 52,450
1,6/6/21 8:58,48 48 48 49 51 48 50 52 50,452
30,6/6/21 8:59,48 48 48 49 51 48 50 52 49,459
6,6/6/21 8:59,48 48 48 49 51 48 50 52 56,423
13,6/6/21 8:59,48 48 48 49 51 48 50 55 52,415
13,6/6/21 8:59,48 48 48 49 51 48 50 56 48,413
71,6/6/21 8:59,48 48 48 49 51 48 50 52 54,418
71,6/6/21 8:59,48 48 48 49 51 48 50 52 54,418
13,6/6/21 9:00,48 48 48 49 51 48 50 55 52,415
30,6/6/21 9:00,48 48 48 49 51 48 51 50 52,450
13,6/6/21 9:00,48 48 48 49 51 48 50 56 48,413
71,6/6/21 9:00,48 48 48 49 51 48 50 53 57,406
71,6/6/21 9:00,48 48 48 49 51 48 50 57 49,402
71,6/6/21 9:01,48 48 48 49 51 48 50 53 48,469
1,6/6/21 9:01,48 48 48 49 51 48 51 50 52,450
1,6/6/21 9:02,48 48 48 49 51 48 51 50 52,450
13,6/6/21 9:04,48 48 48 49 51 48 50 57 49,402
6,6/6/21 9:04,48 48 48 49 51 48 50 52 54,418
71,6/6/21 9:04,48 48 48 49 51 48 51 49 50,421
13,6/6/21 9:04,48 48 48 49 51 48 50 57 49,402
71,6/6/21 9:04,48 48 48 49 51 48 50 53 48,469
6,6/6/21 9:04,48 48 48 49 51 48 50 55 52,415
4,6/6/21 9:04,48 48 48 49 51 48 51 51 53,453
13,6/6/21 9:04,48 48 48 49 51 48 50 57 49,402
4,6/6/21 9:04,48 48 48 49 51 48 51 51 53,453
30,6/6/21 9:05,48 48 48 49 51 48 50 52 55,463
5,6/6/21 9:05,48 48 48 49 51 48 50 57 49,402
13,6/6/21 9:05,48 48 48 49 51 48 50 52 54,418
6,6/6/21 9:06,48 48 48 49 51 48 50 49 55,416
13,6/6/21 9:06,48 48 48 49 51 48 50 52 54,418
30,6/6/21 9:06,48 48 48 49 51 48 51 48 57,473
13,6/6/21 9:07,48 48 48 49 51 48 50 49 55,416
13,6/6/21 9:07,48 48 48 49 51 48 50 49 55,416
30,6/6/21 9:08,48 48 48 49 51 48 51 51 53,453
30,6/6/21 9:08,48 48 48 49 51 48 51 48 57,473
30,6/6/21 9:09,48 48 48 49 51 48 50 52 55,463
71,6/6/21 9:09,48 48 48 49 51 48 51 53 53,412
30,6/6/21 9:10,48 48 48 49 51 48 51 51 53,453
30,6/6/21 9:10,48 48 48 49 51 48 51 50 52,450
71,6/6/21 9:11,48 48 48 49 51 48 50 49 55,416
71,6/6/21 9:12,48 48 48 49 51 48 50 53 57,406
30,6/6/21 9:13,48 48 48 49 51 48 51 50 52,450
5,6/6/21 9:14,48 48 48 49 51 48 50 57 49,402
30,6/6/21 9:15,48 48 48 49 51 48 50 52 50,452
71,6/6/21 9:16,48 48 48 49 51 48 51 49 50,421
30,6/6/21 9:17,48 48 48 49 51 48 50 52 50,452
71,6/6/21 9:19,48 48 48 49 51 48 50 55 52,415
71,6/6/21 9:19,48 48 48 49 51 48 50 52 54,418
71,6/6/21 9:20,48 48 48 49 51 48 51 53 53,412
71,6/6/21 9:22,48 48 48 49 51 48 50 49 55,416
71,6/6/21 9:23,48 48 48 49 51 48 50 52 56,423
5,6/6/21 9:23,48 48 48 49 51 48 51 53 53,412
71,6/6/21 9:23,48 48 48 49 51 48 50 55 52,415
71,6/6/21 9:25,48 48 48 49 51 48 50 52 54,418
71,6/6/21 9:25,48 48 48 49 51 48 51 55 56,401
71,6/6/21 9:25,48 48 48 49 51 48 51 55 56,401
71,6/6/21 9:26,48 48 48 49 51 48 50 57 49,402
6,6/6/21 9:26,48 48 48 49 51 48 50 52 54,418
71,6/6/21 9:26,48 48 48 49 51 48 50 52 56,423
13,6/6/21 9:28,48 48 48 49 51 48 51 53 53,412
71,6/6/21 9:29,48 48 48 49 51 48 50 48 50,424
30,6/6/21 9:29,48 48 48 49 51 48 51 51 53,453
13,6/6/21 9:31,48 48 48 49 51 48 50 52 54,418
30,6/6/21 9:31,48 48 48 49 51 48 51 51 53,453
71,6/6/21 9:32,48 48 48 49 51 48 50 56 48,413
71,6/6/21 9:34,48 48 48 49 51 48 50 57 49,402
71,6/6/21 9:34,48 48 48 49 51 48 50 57 49,402
71,6/6/21 9:34,48 48 48 49 51 48 50 48 50,424
30,6/6/21 9:39,48 48 48 49 51 48 50 52 50,452
5,6/6/21 9:40,48 48 48 49 51 48 50 57 49,402
30,6/6/21 9:40,48 48 48 49 51 48 50 52 50,452
30,6/6/21 9:41,48 48 48 49 51 48 51 51 53,453
6,6/6/21 9:44,48 48 48 49 51 48 50 57 49,402
30,6/6/21 9:44,48 48 48 49 51 48 51 51 53,453
13,6/6/21 9:47,48 48 48 49 51 48 50 57 49,402
13,6/6/21 9:47,48 48 48 49 51 48 50 57 49,402
71,6/6/21 9:50,48 48 48 49 51 48 50 56 48,413
30,6/6/21 9:52,48 48 48 49 51 48 50 52 50,452
30,6/6/21 9:55,48 48 48 49 51 48 50 52 50,452
5,6/6/21 10:00,48 48 48 49 51 48 50 49 55,416
71,6/6/21 10:00,48 48 48 49 51 48 50 57 49,402
71,6/6/21 10:00,48 48 48 49 51 48 50 57 49,402
30,6/6/21 10:03,48 48 48 49 51 48 51 48 57,473
30,6/6/21 10:04,48 48 48 49 51 48 51 48 57,473
6,6/6/21 10:07,48 48 48 49 51 48 51 53 53,412
30,6/6/21 10:10,48 48 48 49 51 48 51 48 57,473
30,6/6/21 10:12,48 48 48 49 51 48 51 48 57,473
71,6/6/21 10:13,48 48 48 49 51 48 50 48 50,424
30,6/6/21 10:19,48 48 48 49 51 48 50 52 50,452
71,6/6/21 10:20,48 48 48 49 51 48 50 49 55,416
71,6/6/21 10:22,48 48 48 49 51 48 50 49 55,416
30,6/6/21 10:22,48 48 48 49 51 48 50 52 50,452
71,6/6/21 10:22,48 48 48 49 51 48 50 52 54,418
6,6/6/21 10:24,48 48 48 49 51 48 50 56 48,413
30,6/6/21 10:24,48 48 48 49 51 48 50 52 50,452
30,6/6/21 10:25,48 48 48 49 51 48 51 48 57,473
30,6/6/21 10:25,48 48 48 49 51 48 50 52 49,459
30,6/6/21 10:26,48 48 48 49 51 48 50 52 50,452
71,6/6/21 10:26,48 48 48 49 51 48 50 52 54,418
30,6/6/21 10:27,48 48 48 49 51 48 51 48 57,473
71,6/6/21 10:27,48 48 48 49 51 48 50 48 50,424
5,6/6/21 10:28,48 48 48 49 51 48 50 55 52,415
71,6/6/21 10:29,48 48 48 49 51 48 50 52 56,423
30,6/6/21 10:30,48 48 48 49 51 48 50 52 49,459
5,6/6/21 10:34,48 48 48 49 51 48 50 49 55,416
71,6/6/21 10:35,48 48 48 49 51 48 50 52 56,423
5,6/6/21 10:36,48 48 48 49 51 48 50 52 56,423
30,6/6/21 10:38,48 48 48 49 51 48 51 55 52,465
30,6/6/21 10:40,48 48 48 49 51 48 50 52 55,463
30,6/6/21 10:41,48 48 48 49 51 48 51 55 52,465
6,6/6/21 10:44,48 48 48 49 51 48 51 49 50,421
71,6/6/21 10:51,48 48 48 49 51 48 50 55 52,415
71,6/6/21 10:51,48 48 48 49 51 48 50 53 57,406
71,6/6/21 10:52,48 48 48 49 51 48 50 57 49,402
30,6/6/21 10:54,48 48 48 49 51 48 51 55 55,466
30,6/6/21 10:56,48 48 48 49 51 48 51 48 57,473
30,6/6/21 10:57,48 48 48 49 51 48 51 55 55,466
30,6/6/21 10:58,48 48 48 49 51 48 51 51 53,453
13,6/6/21 10:59,48 48 48 49 51 48 51 55 56,401
30,6/6/21 10:59,48 48 48 49 51 48 51 51 53,453
30,6/6/21 10:59,48 48 48 49 51 48 50 52 50,452
30,6/6/21 10:59,48 48 48 49 51 48 51 48 57,473
30,6/6/21 10:59,48 48 48 49 51 48 51 50 52,450
71,6/6/21 11:00,48 48 48 49 51 48 50 55 52,415
71,6/6/21 11:00,48 48 48 49 51 48 50 53 57,406
30,6/6/21 11:01,48 48 48 49 51 48 50 52 50,452
30,6/6/21 11:02,48 48 48 49 51 48 51 50 52,450
71,6/6/21 11:02,48 48 48 49 51 48 50 56 48,413
71,6/6/21 11:02,48 48 48 49 51 48 50 57 49,402
6,6/6/21 11:04,48 48 48 49 51 48 50 57 49,402
30,6/6/21 11:05,48 48 48 49 51 48 51 51 53,453
2,6/6/21 11:06,48 48 48 49 51 48 51 55 52,465
30,6/6/21 11:06,48 48 48 49 51 48 51 51 53,453
71,6/6/21 11:12,48 48 48 49 51 48 50 56 48,413
71,6/6/21 11:17,48 48 48 49 51 48 51 53 53,412
6,6/6/21 11:18,48 48 48 49 51 48 50 52 56,423
30,6/6/21 11:20,48 48 48 49 51 48 50 52 55,463
30,6/6/21 11:20,48 48 48 49 51 48 50 52 55,463
30,6/6/21 11:21,48 48 48 49 51 48 50 52 55,463
30,6/6/21 11:21,48 48 48 49 51 48 51 51 53,453
30,6/6/21 11:22,48 48 48 49 51 48 51 48 57,473
30,6/6/21 11:24,48 48 48 49 51 48 51 48 57,473
30,6/6/21 11:25,48 48 48 49 51 48 51 51 53,453
30,6/6/21 11:26,48 48 48 49 51 48 51 55 52,465
30,6/6/21 11:27,48 48 48 49 51 48 51 55 52,465
71,6/6/21 11:27,48 48 48 49 51 48 51 53 53,412
30,6/6/21 11:27,48 48 48 49 51 48 51 50 52,450
71,6/6/21 11:27,48 48 48 49 51 48 51 49 50,421
30,6/6/21 11:31,48 48 48 49 51 48 51 50 52,450
30,6/6/21 11:31,48 48 48 49 51 48 50 52 50,452
71,6/6/21 11:32,48 48 48 49 51 48 50 52 54,418
30,6/6/21 11:34,48 48 48 49 51 48 51 52 57,474
71,6/6/21 11:35,48 48 48 49 51 48 50 48 50,424
30,6/6/21 11:35,48 48 48 49 51 48 50 52 50,452
71,6/6/21 11:35,48 48 48 49 51 48 51 49 50,421
30,6/6/21 11:36,48 48 48 49 51 48 51 52 57,474
30,6/6/21 11:38,48 48 48 49 51 48 51 52 57,474
30,6/6/21 11:38,48 48 48 49 51 48 51 55 52,465
71,6/6/21 11:39,48 48 48 49 51 48 50 52 54,418
30,6/6/21 11:40,48 48 48 49 51 48 51 52 57,474
30,6/6/21 11:41,48 48 48 49 51 48 51 55 52,465
30,6/6/21 11:41,48 48 48 49 51 48 51 55 55,466
30,6/6/21 11:41,48 48 48 49 51 48 51 48 57,473
71,6/6/21 11:42,48 48 48 49 51 48 50 52 56,423
71,6/6/21 11:42,48 48 48 49 51 48 50 52 56,423
71,6/6/21 11:43,48 48 48 49 51 48 50 48 50,424
30,6/6/21 11:43,48 48 48 49 51 48 51 55 55,466
30,6/6/21 11:43,48 48 48 49 51 48 50 52 49,459
71,6/6/21 11:43,48 48 48 49 51 48 51 55 56,401
30,6/6/21 11:44,48 48 48 49 51 48 51 48 57,473
1,6/6/21 11:44,48 48 48 49 51 48 51 50 52,450
71,6/6/21 11:44,48 48 48 49 51 48 51 55 56,401
1,6/6/21 11:44,48 48 48 49 51 48 51 50 52,450
71,6/6/21 11:44,48 48 48 49 51 48 50 53 57,406
30,6/6/21 11:45,48 48 48 49 51 48 51 51 53,453
30,6/6/21 11:46,48 48 48 49 51 48 50 52 49,459
30,6/6/21 11:48,48 48 48 49 51 48 51 51 53,453
7,6/6/21 11:50,48 48 48 49 51 48 51 51 53,453
7,6/6/21 11:50,48 48 48 49 51 48 51 51 53,453
71,6/6/21 11:51,48 48 48 49 51 48 50 53 57,406
30,6/6/21 11:51,48 48 48 49 51 48 51 50 52,450
1,6/6/21 11:51,48 48 48 49 51 48 51 55 55,466
1,6/6/21 11:52,48 48 48 49 51 48 51 55 55,466
30,6/6/21 11:52,48 48 48 49 51 48 51 50 52,450
30,6/6/21 11:54,48 48 48 49 51 48 50 52 49,459
2,6/6/21 11:55,48 48 48 49 51 48 50 52 50,452
71,6/6/21 11:56,48 48 48 49 51 48 50 53 48,469
30,6/6/21 11:57,48 48 48 49 51 48 50 52 49,459
71,6/6/21 11:57,48 48 48 49 51 48 50 53 48,469
30,6/6/21 11:58,48 48 48 49 51 48 51 55 52,465
2,6/6/21 12:00,48 48 48 49 51 48 51 55 55,466
30,6/6/21 12:02,48 48 48 49 51 48 51 55 55,466
30,6/6/21 12:02,48 48 48 49 51 48 51 50 52,450
30,6/6/21 12:03,48 48 48 49 51 48 51 51 53,453
30,6/6/21 12:03,48 48 48 49 51 48 51 50 52,450
30,6/6/21 12:03,48 48 48 49 51 48 51 55 55,466
30,6/6/21 12:04,48 48 48 49 51 48 51 55 52,465
30,6/6/21 12:05,48 48 48 49 51 48 51 51 53,453
1,6/6/21 12:05,48 48 48 49 51 48 51 48 57,473
1,6/6/21 12:06,48 48 48 49 51 48 51 48 57,473
30,6/6/21 12:06,48 48 48 49 51 48 51 51 53,453
30,6/6/21 12:06,48 48 48 49 51 48 51 52 57,474
71,6/6/21 12:07,48 48 48 49 51 48 50 57 49,402
30,6/6/21 12:07,48 48 48 49 51 48 51 52 57,474
30,6/6/21 12:07,48 48 48 49 51 48 51 50 52,450
71,6/6/21 12:08,48 48 48 49 51 48 50 55 52,415
30,6/6/21 12:09,48 48 48 49 51 48 51 48 57,473
71,6/6/21 12:10,48 48 48 49 51 48 50 57 49,402
30,6/6/21 12:12,48 48 48 49 51 48 51 48 57,473
30,6/6/21 12:12,48 48 48 49 51 48 50 52 49,459
71,6/6/21 12:12,48 48 48 49 51 48 50 55 52,415
6,6/6/21 12:13,48 48 48 49 51 48 50 56 48,413
30,6/6/21 12:16,48 48 48 49 51 48 50 52 49,459
13,6/6/21 12:16,48 48 48 49 51 48 50 57 49,402
13,6/6/21 12:18,48 48 48 49 51 48 50 57 49,402
30,6/6/21 12:18,48 48 48 49 51 48 51 55 55,466
30,6/6/21 12:19,48 48 48 49 51 48 51 52 57,474
30,6/6/21 12:20,48 48 48 49 51 48 51 55 55,466
30,6/6/21 12:21,48 48 48 49 51 48 51 50 52,450
30,6/6/21 12:21,48 48 48 49 51 48 51 52 57,474
71,6/6/21 12:21,48 48 48 49 51 48 50 53 48,469
71,6/6/21 12:24,48 48 48 49 51 48 50 56 48,413
30,6/6/21 12:24,48 48 48 49 51 48 51 50 52,450
71,6/6/21 12:24,48 48 48 49 51 48 50 53 48,469
7,6/6/21 12:25,48 48 48 49 51 48 51 52 57,474
30,6/6/21 12:27,48 48 48 49 51 48 51 48 57,473
30,6/6/21 12:29,48 48 48 49 51 48 51 48 57,473
71,6/6/21 12:32,48 48 48 49 51 48 50 52 54,418
30,6/6/21 12:33,48 48 48 49 51 48 51 52 57,474
30,6/6/21 12:34,48 48 48 49 51 48 51 52 57,474
71,6/6/21 12:35,48 48 48 49 51 48 50 56 48,413
11,6/6/21 12:35,48 48 48 49 51 48 51 52 55,427
71,6/6/21 12:35,48 48 48 49 51 48 50 52 54,418
30,6/6/21 12:38,48 48 48 49 51 48 50 52 49,459
30,6/6/21 12:42,48 48 48 49 51 48 51 55 55,466
30,6/6/21 12:44,48 48 48 49 51 48 50 52 49,459
30,6/6/21 12:44,48 48 48 49 51 48 51 55 55,466
7,6/6/21 12:51,48 48 48 49 51 48 50 52 49,459
71,6/6/21 12:51,48 48 48 49 51 48 50 53 57,406
30,6/6/21 12:54,48 48 48 49 51 48 51 52 57,474
71,6/6/21 12:55,48 48 48 49 51 48 51 53 53,412
30,6/6/21 12:56,48 48 48 49 51 48 51 48 57,473
30,6/6/21 12:56,48 48 48 49 51 48 51 52 57,474
30,6/6/21 12:58,48 48 48 49 51 48 51 48 57,473
30,6/6/21 12:59,48 48 48 49 51 48 51 52 57,474
71,6/6/21 13:01,48 48 48 49 51 48 50 53 57,406
30,6/6/21 13:01,48 48 48 49 51 48 50 52 49,459
30,6/6/21 13:01,48 48 48 49 51 48 51 52 57,474
71,6/6/21 13:02,48 48 48 49 51 48 50 53 48,469
13,6/6/21 13:03,48 48 48 49 51 48 50 52 54,418
71,6/6/21 13:05,48 48 48 49 51 48 50 53 48,469
71,6/6/21 13:05,48 48 48 49 51 48 51 53 53,412
30,6/6/21 13:06,48 48 48 49 51 48 50 52 49,459
30,6/6/21 13:08,48 48 48 49 51 48 51 52 57,474
30,6/6/21 13:11,48 48 48 49 51 48 51 52 57,474
30,6/6/21 13:15,48 48 48 49 51 48 51 55 52,465
71,6/6/21 13:16,48 48 48 49 51 48 51 49 50,421
30,6/6/21 13:18,48 48 48 49 51 48 51 55 52,465
6,6/6/21 13:18,48 48 48 49 51 48 51 50 53,411
71,6/6/21 13:22,48 48 48 49 51 48 51 49 50,421
71,6/6/21 13:25,48 48 48 49 51 48 50 48 50,424
71,6/6/21 13:28,48 48 48 49 51 48 50 55 52,415
30,6/6/21 13:29,48 48 48 49 51 48 51 52 57,474
11,6/6/21 13:29,48 48 48 49 51 48 50 55 56,425
11,6/6/21 13:30,48 48 48 49 51 48 50 55 56,425
30,6/6/21 13:31,48 48 48 49 51 48 51 52 57,474
30,6/6/21 13:32,48 48 48 49 51 48 51 55 55,466
71,6/6/21 13:33,48 48 48 49 51 48 50 48 50,424
71,6/6/21 13:34,48 48 48 49 51 48 50 55 52,415
30,6/6/21 13:34,48 48 48 49 51 48 51 55 55,466
71,6/6/21 13:37,48 48 48 49 51 48 50 53 48,469
71,6/6/21 13:41,48 48 48 49 51 48 50 53 48,469
13,6/6/21 13:42,48 48 48 49 51 48 51 50 53,411
13,6/6/21 13:42,48 48 48 49 51 48 51 50 53,411
71,6/6/21 13:45,48 48 48 49 51 48 50 57 49,402
71,6/6/21 13:51,48 48 48 49 51 48 50 57 49,402
71,6/6/21 13:59,48 48 48 49 51 48 50 49 55,416
